lat	lon	size
-25.8	-27.6	9
-25.8	25.6	32
-25.8	28.2	1
-25.7	-178.7	1
-25.7	-67.8	2
-25.7	28.2	54
-25.7	54.5	1
-25.7	133.2	2
-25.7	172.0	1
-25.7	175.5	1
-25.6	-67.7	1
-25.6	26.1	3
-25.6	26.3	4
-25.6	28.3	24
-25.6	54.5	1
-25.6	95.0	1
-25.5	-67.6	1
-25.5	25.4	28
-25.5	28.5	1
-25.5	31.0	1
-25.4	-64.6	1
-25.4	26.0	2
-25.4	26.1	3
-25.4	27.5	1
-25.4	28.1	25
-25.4	32.8	54
-25.4	131.0	28
-25.4	131.1	13
-25.3	-57.6	3
-25.3	-57.5	1
-25.3	27.5	1
-25.3	27.7	2
-25.3	30.5	1
-25.3	54.5	1
-25.3	70.0	5
-25.3	95.0	1
-25.3	130.8	2
-25.3	130.9	1
-25.3	131.0	2
-25.3	131.1	2
-25.3	133.8	17
-25.2	-50.1	3
-25.2	32.5	8
-25.2	113.8	1
-25.1	-50.0	6
-25.1	-9.6	1
-25.0	-101.5	1
-25.0	-48.0	1
-25.0	-9.7	1
-25.0	14.2	6
-25.0	14.4	2
-25.0	16.0	12
-25.0	54.5	1
-25.0	95.0	1
-25.0	152.4	11
-24.9	-38.7	2
-24.9	-25.9	1
-24.9	54.5	1
-24.9	147.5	1
-24.8	27.3	2
-24.8	28.0	1
-24.8	31.3	651
-24.8	46.8	1
-24.8	147.8	3
-24.7	-25.2	1
-24.7	-10.1	1
-24.7	25.9	179
-24.7	54.5	1
-24.7	95.0	2
-24.6	-10.2	1
-24.6	26.0	4
-24.5	-68.2	5
-24.5	-65.2	35
-24.5	-53.8	1
-24.5	27.2	3
-24.5	27.3	1
-24.5	95.0	1
-24.4	-66.6	2
-24.4	-64.6	1
-24.4	-10.4	1
-24.3	-71.4	17
-24.3	-66.5	2
-24.3	-36.2	9
-24.3	54.5	1
-24.2	-66.7	2
-24.2	-66.6	1
-24.2	-66.4	2
-24.2	-10.6	1
-24.1	-70.0	5
-24.1	-69.9	3
-24.1	-68.2	3
-24.1	-10.7	1
-24.1	54.5	1
-24.1	95.0	1
-24.0	-103.0	1
-24.0	-71.5	4
-24.0	-68.2	1
-24.0	-25.0	1
-24.0	30.2	4
-24.0	30.3	1
-24.0	54.5	1
-24.0	133.7	4
-23.9	-103.0	1
-23.9	-68.1	6
-23.9	-10.9	1
-23.9	29.7	3
-23.9	30.3	1
-23.9	69.6	8
-23.9	95.0	1
-23.9	133.8	1
-23.8	-71.4	18
-23.8	-70.8	17
-23.8	133.8	1
-23.8	133.9	1
-23.8	151.3	27
-23.7	-70.4	1
-23.7	-68.2	3
-23.7	-46.6	1
-23.7	-24.9	1
-23.7	-11.2	1
-23.7	29.8	203
-23.7	54.5	2
-23.6	-71.5	2
-23.6	-70.4	1
-23.6	-46.7	941
-23.6	-46.6	1
-23.6	-46.0	2
-23.6	95.0	1
-23.5	-110.0	57
-23.5	-103.0	1
-23.5	-100.0	57
-23.5	-71.6	14
-23.5	-68.2	9
-23.5	-46.7	2
-23.5	-46.3	2
-23.5	-46.1	2
-23.5	15.1	6
-23.4	-178.2	24
-23.4	-71.5	7
-23.4	-71.3	20
-23.4	-69.6	4
-23.4	-11.6	2
-23.4	151.9	2
-23.3	-178.2	4
-23.3	-129.4	4
-23.3	-48.0	12
-23.3	15.0	1
-23.3	54.5	2
-23.3	95.0	1
-23.3	132.6	2
-23.2	-135.0	10
-23.2	-134.9	4
-23.2	-134.8	2
-23.2	-129.6	3
-23.2	-129.5	3
-23.2	15.4	6
-23.2	15.6	3
-23.1	-135.1	3
-23.1	-135.0	2
-23.1	-134.9	3
-23.1	-71.3	33
-23.1	-68.2	3
-23.1	-68.0	3
-23.1	-67.7	1
-23.1	-67.4	1
-23.1	-47.7	5
-23.1	15.2	6
-23.1	15.3	3
-23.1	16.1	3
-23.1	49.3	1
-23.0	-134.9	6
-23.0	-103.0	1
-23.0	-71.6	27
-23.0	-43.2	1
-23.0	14.2	1
-23.0	14.3	1
-23.0	54.5	1
-23.0	95.0	1
-22.9	-68.2	2
-22.9	-47.1	3
-22.9	-43.9	2
-22.9	-43.2	2
-22.9	-14.9	2
-22.9	54.5	1
-22.9	132.6	1
-22.8	-67.8	1
-22.8	-47.1	13
-22.7	-47.0	30
-22.7	-46.9	5
-22.7	-43.3	29
-22.7	95.0	1
-22.6	-47.5	1
-22.6	45.4	1
-22.6	118.1	2
-22.6	166.5	2
-22.5	-176.7	2
-22.5	-48.5	3
-22.5	-43.7	1
-22.5	-32.7	3
-22.5	14.6	4
-22.5	27.1	1
-22.5	54.5	1
-22.5	95.0	1
-22.5	166.4	2
-22.4	-68.2	1
-22.4	-68.0	1
-22.4	-67.4	1
-22.4	-67.2	1
-22.4	-59.8	1
-22.4	-43.7	2
-22.4	-43.4	13
-22.4	-43.3	4
-22.4	-42.9	1
-22.4	113.8	12
-22.4	114.8	12
-22.4	147.4	11
-22.3	-69.7	3
-22.3	-68.2	1
-22.3	-68.0	1
-22.3	-47.5	29
-22.3	-43.7	2
-22.3	-43.6	5
-22.3	-43.5	4
-22.3	-43.4	10
-22.3	-43.3	2
-22.3	-42.9	5
-22.3	-42.8	11
-22.3	-42.7	5
-22.3	40.0	1
-22.3	40.3	2
-22.3	133.2	1
-22.3	133.6	1
-22.3	166.5	4
-22.2	-176.6	22
-22.2	-68.0	14
-22.2	-67.8	1
-22.2	-47.7	30
-22.2	-43.0	6
-22.2	-42.9	4
-22.2	-42.8	3
-22.2	-42.7	5
-22.2	-42.6	1
-22.2	95.0	1
-22.1	-68.1	2
-22.1	-42.9	5
-22.1	-42.8	1
-22.0	-176.6	258
-22.0	-103.0	1
-22.0	-71.3	2
-22.0	-48.0	1
-22.0	-47.9	108
-22.0	-47.8	1
-22.0	54.5	2
-21.9	-47.9	1
-21.9	95.0	1
-21.8	-71.3	2
-21.8	-71.2	19
-21.7	-68.2	1
-21.7	-47.6	12
-21.6	-114.3	1
-21.6	-68.3	1
-21.6	-25.0	1
-21.6	-13.5	1
-21.6	95.0	1
-21.5	-174.9	5
-21.5	-48.5	1
-21.5	54.3	7
-21.5	54.4	3
-21.5	56.8	3
-21.5	56.9	1
-21.4	-176.3	2
-21.4	-24.8	1
-21.4	-13.6	1
-21.3	-174.9	1
-21.3	-49.8	3
-21.3	-48.1	1
-21.3	-47.5	2
-21.3	95.0	1
-21.3	150.8	2
-21.2	-104.8	1
-21.2	-48.2	6
-21.2	-48.0	1
-21.2	-47.9	15
-21.2	-35.4	1
-21.2	-13.9	1
-21.2	54.4	1
-21.1	-104.8	3
-21.1	-49.1	2
-21.1	-48.2	1
-21.1	-48.0	1
-21.1	-47.8	5
-21.1	-35.4	1
-21.1	-14.0	1
-21.1	55.5	1
-21.1	116.8	2
-21.0	-103.0	1
-21.0	-70.0	19
-21.0	-68.5	1
-21.0	-35.3	7
-21.0	-14.1	1
-21.0	54.5	1
-20.9	-70.1	1
-20.9	-70.0	1
-20.9	-35.2	11
-20.8	-176.2	210
-20.8	-42.6	20
-20.8	-14.3	1
-20.8	95.0	4
-20.8	150.9	3
-20.7	-176.2	106
-20.7	-70.0	2
-20.7	-68.6	1
-20.7	-51.1	3
-20.7	-14.4	1
-20.7	57.4	1
-20.7	150.9	2
-20.6	-70.0	1
-20.6	146.1	45
-20.5	-175.4	17
-20.5	-70.7	4
-20.5	-69.3	1
-20.5	-33.9	10
-20.5	-14.6	1
-20.5	54.5	2
-20.5	95.0	1
-20.4	-71.0	19
-20.4	-69.6	1
-20.4	-54.6	4
-20.4	-25.1	1
-20.4	-3.2	13
-20.4	25.3	20
-20.3	-176.1	66
-20.3	-71.3	27
-20.3	-68.9	5
-20.3	-46.4	2
-20.3	-14.9	1
-20.3	54.5	1
-20.2	-55.8	2
-20.2	-46.4	2
-20.2	-43.2	4
-20.2	-43.1	4
-20.2	-25.0	1
-20.2	57.5	1
-20.2	95.0	1
-20.1	-176.1	3
-20.1	-69.2	1
-20.1	-42.4	4
-20.0	-176.1	10
-20.0	-103.0	1
-20.0	-46.5	2
-20.0	-46.3	1
-20.0	-46.2	3
-20.0	-15.2	1
-20.0	29.5	1
-20.0	54.5	1
-20.0	88.0	1
-19.9	-68.9	2
-19.9	-68.6	1
-19.9	-44.0	34
-19.9	-43.9	13
-19.9	-43.7	1
-19.9	95.0	1
-19.9	158.3	3
-19.8	-68.9	18
-19.8	-44.0	4
-19.8	30.2	1722
-19.7	-131.4	21
-19.7	-69.2	1
-19.7	-15.5	1
-19.7	146.8	11
-19.6	-57.0	2
-19.6	54.6	1
-19.6	95.0	1
-19.5	54.7	2
-19.5	158.2	3
-19.3	95.0	1
-19.3	159.0	3
-19.2	-69.0	1
-19.2	-68.8	1
-19.2	-57.6	33
-19.2	-40.1	25
-19.1	-169.9	1
-19.1	-69.3	5
-19.1	-69.1	1
-19.1	-68.9	1
-19.1	95.0	1
-19.1	146.5	14
-19.0	-169.9	5
-19.0	-103.0	1
-19.0	-34.8	2
-19.0	15.5	7
-19.0	15.6	7
-19.0	54.8	1
-18.9	-159.8	5
-18.9	-69.0	16
-18.9	-48.3	1
-18.9	47.5	8
-18.9	47.9	1
-18.9	54.9	1
-18.8	-159.8	2
-18.8	49.1	2
-18.8	95.0	1
-18.8	146.5	1
-18.8	147.7	2
-18.7	-33.7	1
-18.7	22.5	2
-18.5	22.6	5
-18.5	32.5	1
-18.5	55.0	2
-18.5	95.0	1
-18.5	147.4	20
-18.4	146.3	6
-18.3	-43.6	3
-18.3	-25.1	1
-18.3	178.0	2
-18.2	-69.5	2
-18.2	-69.4	1
-18.2	-43.6	2
-18.2	95.0	1
-18.2	142.9	1
-18.2	178.5	3
-18.1	-17.3	1
-18.1	55.0	1
-18.0	-103.0	1
-18.0	-69.4	2
-18.0	55.0	1
-18.0	95.0	1
-17.9	-17.5	1
-17.9	127.9	2
-17.9	146.1	1
-17.8	-35.3	1
-17.8	178.0	270
-17.7	125.2	2
-17.7	145.2	16
-17.6	-17.8	1
-17.6	42.2	1
-17.6	95.0	2
-17.5	-149.9	5
-17.5	-149.8	53
-17.5	42.2	2
-17.5	123.7	1
-17.4	-113.2	2
-17.4	-66.1	4
-17.4	55.0	2
-17.4	95.0	1
-17.4	177.1	2
-17.3	-18.1	1
-17.3	3.0	1
-17.3	42.3	3
-17.3	55.0	1
-17.1	-18.3	1
-17.1	95.0	1
-17.1	145.6	6
-17.0	-103.0	1
-17.0	-100.7	6
-17.0	-100.6	4
-17.0	-30.6	2
-17.0	-18.4	1
-17.0	42.7	3
-17.0	53.9	1
-17.0	54.0	6
-16.9	-100.7	1
-16.9	26.4	2
-16.9	31.4	70
-16.9	31.5	45
-16.9	35.3	2
-16.9	145.7	2
-16.8	55.0	1
-16.8	59.5	1
-16.8	95.0	1
-16.7	-79.0	16
-16.7	-18.7	1
-16.7	145.2	4
-16.7	145.3	16
-16.6	-172.2	3
-16.6	95.0	1
-16.6	144.9	2
-16.6	145.2	84
-16.5	-68.1	1
-16.5	-56.7	7
-16.5	145.1	8
-16.4	-19.0	1
-16.4	55.0	1
-16.3	46.8	4
-16.3	95.0	1
-16.2	55.0	2
-16.1	-19.3	2
-16.1	131.0	81
-16.1	145.4	7
-16.0	-25.0	1
-16.0	95.0	1
-15.8	-48.8	9
-15.8	35.0	5
-15.7	-47.9	2
-15.7	55.0	1
-15.7	95.0	1
-15.6	-13.4	2
-15.6	55.0	1
-15.5	-31.9	1
-15.5	25.6	6
-15.5	35.0	1
-15.5	35.5	1
-15.4	-174.3	3
-15.4	-174.0	1
-15.4	-25.0	1
-15.4	28.3	3
-15.4	35.0	55
-15.4	35.3	1
-15.4	95.0	1
-15.3	-174.0	1
-15.3	-103.0	1
-15.3	28.2	186
-15.3	43.3	2
-15.2	-173.6	12
-15.2	-13.4	2
-15.2	95.0	1
-15.1	-133.2	24
-15.1	26.0	4
-15.1	55.0	2
-15.0	-173.8	65
-15.0	-103.0	1
-15.0	47.2	4
-15.0	88.0	1
-14.9	35.6	1
-14.9	95.0	1
-14.8	-25.0	1
-14.7	-39.2	14
-14.7	55.0	1
-14.6	95.0	1
-14.5	35.2	1
-14.5	55.0	1
-14.4	-33.9	1
-14.4	28.2	6
-14.4	35.2	1
-14.4	35.3	1
-14.3	-178.1	1
-14.3	-178.0	3
-14.3	-25.0	1
-14.3	-21.0	1
-14.3	35.1	1
-14.3	95.0	1
-14.2	-178.2	3
-14.2	28.3	6
-14.2	66.1	3
-14.2	135.7	1
-14.1	-171.4	3
-14.1	-21.1	1
-14.1	95.0	1
-14.0	-171.8	3
-14.0	-103.0	1
-14.0	33.8	67
-14.0	55.0	2
-14.0	141.7	1
-13.9	-171.5	1
-13.9	-21.4	1
-13.9	34.8	2
-13.9	55.0	1
-13.8	-71.1	2
-13.8	95.0	1
-13.8	141.6	1
-13.8	141.9	2
-13.8	143.1	2
-13.7	-21.5	1
-13.7	141.5	2
-13.7	143.1	2
-13.6	-32.5	4
-13.6	-21.6	1
-13.6	33.5	1
-13.6	95.0	2
-13.6	132.3	2
-13.6	141.7	2
-13.5	-72.0	707
-13.5	-39.1	5
-13.5	-0.0	4
-13.5	32.5	1
-13.5	34.1	38
-13.5	48.7	2
-13.5	131.3	1
-13.5	132.4	1
-13.5	132.5	2
-13.5	134.5	1
-13.5	143.0	3
-13.4	3.9	1
-13.4	48.9	2
-13.4	55.0	1
-13.4	135.8	1
-13.3	-21.9	1
-13.3	-21.8	1
-13.3	95.0	1
-13.3	132.3	1
-13.2	33.5	1
-13.1	-22.1	1
-13.1	33.8	1
-13.1	47.0	4
-13.1	49.1	2
-13.1	55.0	1
-13.0	-103.0	1
-13.0	-96.0	18
-13.0	-82.2	16
-13.0	-38.8	5
-13.0	95.0	1
-12.9	-96.1	1
-12.9	-96.0	2
-12.9	-75.0	13
-12.9	-29.2	3
-12.9	34.3	2
-12.9	49.2	2
-12.9	132.6	2
-12.9	132.8	2
-12.9	135.2	1
-12.8	28.3	7
-12.8	34.0	1
-12.8	45.2	4
-12.8	45.3	88
-12.8	55.0	1
-12.8	95.0	1
-12.8	132.8	2
-12.7	-38.7	20
-12.7	-38.6	70
-12.7	-38.5	12
-12.7	49.3	2
-12.7	132.5	3
-12.7	132.8	3
-12.6	-70.1	70
-12.6	-38.7	2
-12.6	-22.5	1
-12.6	132.4	1
-12.6	132.6	2
-12.5	49.4	1
-12.5	95.0	1
-12.5	135.8	1
-12.4	-38.2	2
-12.4	-22.7	1
-12.4	49.3	1
-12.4	66.1	1
-12.4	130.9	4
-12.4	131.1	6
-12.4	132.9	3
-12.3	-22.8	1
-12.3	95.0	1
-12.3	123.2	2
-12.2	-77.0	8
-12.2	-76.9	293
-12.2	55.0	2
-12.2	122.9	8
-12.2	123.0	8
-12.2	123.2	6
-12.1	-24.9	1
-12.0	-151.2	2
-12.0	-151.1	1
-12.0	-151.0	2
-12.0	-103.0	1
-12.0	-76.8	1
-12.0	134.2	1
-11.9	-55.6	7
-11.9	-29.8	1
-11.9	-25.0	1
-11.9	54.5	1
-11.9	54.6	1
-11.9	95.0	1
-11.8	34.0	1
-11.7	43.3	1
-11.7	54.4	1
-11.6	34.3	3
-11.6	95.0	1
-11.5	34.0	1
-11.5	54.1	1
-11.4	34.1	1
-11.4	95.0	2
-11.3	-72.2	2
-11.3	-24.9	1
-11.2	66.3	2
-11.1	53.6	1
-11.1	53.7	2
-11.1	95.0	1
-11.0	-103.0	1
-10.9	95.0	1
-10.8	53.2	1
-10.7	-25.0	1
-10.7	95.0	1
-10.6	142.2	50
-10.5	-24.5	1
-10.5	52.9	1
-10.5	105.6	13
-10.5	105.7	1
-10.4	52.8	1
-10.3	-176.5	1
-10.3	-24.7	1
-10.3	95.0	2
-10.2	34.1	1
-10.1	-134.3	24
-10.1	-76.1	6
-10.1	95.0	1
-10.0	-25.0	1
-10.0	52.3	1
-10.0	88.0	1
-9.9	-103.2	1
-9.9	-76.6	3
-9.9	-76.5	3
-9.9	-76.2	12
-9.9	52.1	1
-9.9	144.0	50
-9.8	95.0	1
-9.7	150.8	4
-9.6	-25.3	1
-9.6	-13.2	10
-9.6	51.9	2
-9.5	-36.1	2
-9.5	-13.2	5
-9.5	95.0	1
-9.4	-40.5	12
-9.4	-25.6	1
-9.4	46.2	1
-9.4	66.4	4
-9.4	147.2	20
-9.4	147.3	6
-9.4	147.4	11
-9.4	159.5	4
-9.3	-9.7	1
-9.3	-9.6	2
-9.3	51.4	2
-9.3	95.0	1
-9.3	152.0	3
-9.3	160.1	2
-9.2	-140.5	17
-9.2	-75.0	38
-9.2	-28.0	3
-9.2	153.1	4
-9.1	-140.6	10
-9.1	-140.5	2
-9.1	-104.2	1
-9.1	-25.9	1
-9.1	51.6	1
-9.1	115.6	1
-9.1	143.2	18
-9.0	-139.3	3
-9.0	-139.2	19
-9.0	-139.1	8
-9.0	95.0	1
-8.9	-142.6	18
-8.9	-142.5	6
-8.9	-140.3	19
-8.9	51.9	1
-8.8	-26.2	1
-8.8	-24.9	1
-8.8	-17.9	7
-8.7	-18.0	5
-8.7	52.1	1
-8.7	95.0	1
-8.6	52.4	2
-8.6	158.2	5
-8.6	179.1	1
-8.5	-26.4	1
-8.5	52.5	1
-8.5	95.0	1
-8.4	-25.0	1
-8.4	52.6	1
-8.4	115.2	5
-8.4	131.7	1
-8.4	179.1	2
-8.3	-73.2	1
-8.3	-26.6	2
-8.2	-105.5	1
-8.2	-28.0	1
-8.2	52.9	2
-8.2	95.0	2
-8.1	53.1	1
-8.0	53.3	2
-8.0	156.7	4
-7.9	95.0	1
-7.8	-30.6	5
-7.8	53.5	1
-7.8	110.4	5
-7.7	95.0	1
-7.5	-36.3	24
-7.5	-25.0	1
-7.5	30.4	7
-7.5	53.6	1
-7.4	-35.6	35
-7.4	-25.0	1
-7.4	95.0	1
-7.3	-29.3	20
-7.3	147.1	8
-7.2	-29.3	8
-7.2	109.9	3
-7.1	-107.1	1
-7.1	53.9	1
-7.1	95.0	1
-7.0	-38.5	36
-7.0	-38.0	18
-7.0	-37.9	17
-7.0	54.0	1
-7.0	95.0	1
-7.0	111.4	1
-6.9	-38.4	6
-6.9	-35.4	26
-6.9	-35.3	13
-6.9	107.6	3
-6.8	-38.3	30
-6.8	-31.3	2
-6.8	37.7	1
-6.8	39.2	236
-6.8	107.6	3
-6.7	-28.1	1
-6.7	149.8	1
-6.6	-152.5	5
-6.6	-152.4	4
-6.6	54.3	1
-6.6	95.0	2
-6.6	106.8	2
-6.6	146.9	3
-6.5	-28.3	1
-6.5	29.9	1
-6.4	29.9	1
-6.4	34.9	49
-6.4	95.0	1
-6.4	145.3	4
-6.3	-74.8	6
-6.3	-28.5	1
-6.3	7.7	1
-6.3	38.5	3
-6.2	-108.3	1
-6.2	-50.3	12
-6.2	-50.2	8
-6.2	29.7	5
-6.2	54.5	1
-6.2	145.3	3
-6.1	39.3	2
-6.1	54.6	1
-6.1	95.0	1
-6.0	-28.7	1
-6.0	29.8	1
-6.0	39.2	1
-6.0	145.4	9
-5.9	-28.8	1
-5.9	39.3	1
-5.9	106.6	3
-5.9	145.0	5
-5.8	95.0	1
-5.8	145.0	18
-5.8	145.1	7
-5.7	-73.3	24
-5.7	-29.0	1
-5.7	-28.5	4
-5.7	29.9	1
-5.6	-29.3	1
-5.6	29.5	1
-5.6	55.0	1
-5.5	95.0	1
-5.4	-49.1	12
-5.3	-109.6	1
-5.3	-85.3	7
-5.3	-85.2	11
-5.3	-29.3	2
-5.3	55.1	1
-5.3	95.0	1
-5.2	-80.7	1
-5.2	-37.3	1
-5.2	-36.9	3
-5.2	150.4	2
-5.1	55.3	2
-5.1	150.2	3
-5.0	-136.7	21
-5.0	-110.0	1
-5.0	-25.0	2
-5.0	29.5	7
-5.0	88.0	1
-5.0	95.0	1
-4.9	29.5	8
-4.9	29.6	4
-4.9	151.0	1
-4.8	-12.4	41
-4.8	29.6	1
-4.8	143.6	3
-4.7	11.8	6
-4.7	29.6	16
-4.6	143.5	6
-4.5	-74.6	5
-4.5	94.9	4
-4.4	94.8	1
-4.3	-25.0	1
-4.2	-70.0	1
-4.1	-79.2	1
-4.1	-73.2	1
-4.1	-63.5	1
-4.1	94.7	1
-4.0	-110.0	1
-3.9	-61.7	1
-3.9	-38.6	3
-3.9	94.7	1
-3.8	-73.3	32
-3.8	152.1	2
-3.7	-61.5	1
-3.7	-25.0	1
-3.7	55.5	1
-3.7	151.7	13
-3.7	151.9	2
-3.6	34.6	38
-3.6	35.1	27
-3.6	39.8	183
-3.6	94.6	1
-3.5	55.8	1
-3.5	118.5	1
-3.4	-169.5	28
-3.4	-60.6	2
-3.4	13.0	4
-3.4	37.3	1
-3.4	37.4	1
-3.4	94.5	1
-3.3	-60.7	1
-3.3	-60.2	52
-3.3	-60.1	1
-3.3	-60.0	1
-3.3	-55.0	6
-3.3	-54.9	6
-3.2	-60.2	6
-3.2	36.9	7
-3.2	56.0	1
-3.1	-60.0	30
-3.1	-55.0	13
-3.1	-47.4	3
-3.1	94.4	2
-3.1	152.6	8
-3.0	-149.7	3
-3.0	-110.0	1
-3.0	-55.0	6
-3.0	-47.4	9
-3.0	-47.3	15
-3.0	56.2	2
-2.9	-78.9	1
-2.9	-55.0	7
-2.9	94.4	1
-2.8	56.4	1
-2.8	94.3	1
-2.8	121.5	14
-2.7	-28.9	3
-2.7	25.1	7
-2.7	37.1	48
-2.7	37.2	126
-2.7	56.4	1
-2.7	121.2	4
-2.6	94.3	1
-2.6	141.3	1
-2.5	10.9	1
-2.5	32.9	1
-2.5	94.2	1
-2.5	121.4	1
-2.3	56.8	2
-2.3	94.2	1
-2.2	-79.9	2
-2.2	10.3	1
-2.2	94.1	2
-2.2	103.3	3
-2.2	103.4	1
-2.1	-80.0	1
-2.1	57.0	1
-2.1	102.8	9
-2.1	102.9	1
-2.0	-150.0	1
-2.0	-110.0	1
-2.0	-84.6	6
-2.0	-80.7	1
-2.0	72.2	3
-2.0	94.1	1
-2.0	102.8	4
-2.0	118.8	1
-1.9	-84.6	8
-1.9	94.0	1
-1.9	102.6	2
-1.9	103.3	7
-1.8	36.8	1
-1.8	57.2	1
-1.8	103.3	5
-1.7	94.0	1
-1.7	103.8	35
-1.6	-79.0	2
-1.6	93.9	1
-1.5	-78.8	4
-1.5	-25.3	1
-1.5	-6.8	1
-1.5	35.3	1
-1.4	-79.3	1
-1.4	-78.8	8
-1.4	-48.5	13
-1.4	-48.4	3
-1.4	93.9	1
-1.3	-78.6	2
-1.3	30.0	5
-1.3	36.8	43
-1.3	37.0	1
-1.3	57.2	1
-1.2	-25.0	1
-1.2	36.9	237
-1.2	37.0	3
-1.2	57.3	1
-1.2	93.8	1
-1.1	29.9	1
-1.1	37.0	2
-1.1	93.8	1
-1.0	-150.4	1
-1.0	-110.0	1
-1.0	-91.5	1
-1.0	37.1	13
-0.9	-89.6	3
-0.9	-89.5	6
-0.9	-78.6	2
-0.9	57.2	1
-0.9	93.7	1
-0.8	-91.4	1
-0.8	11.6	35
-0.8	57.3	1
-0.8	93.7	1
-0.7	-91.3	4
-0.7	-90.4	24
-0.7	-90.3	10
-0.7	-78.4	4
-0.7	73.2	4
-0.6	-91.1	4
-0.6	-90.4	5
-0.6	-77.8	1
-0.6	-25.0	1
-0.6	30.6	146
-0.6	93.6	1
-0.5	-78.5	8
-0.5	-78.2	6
-0.5	57.3	2
-0.5	93.0	1
-0.4	-78.2	1
-0.4	-72.1	1
-0.4	-33.5	2
-0.4	37.2	1
-0.4	93.6	1
-0.3	-78.5	2
-0.3	-78.2	1
-0.3	-72.1	1
-0.3	93.6	1
-0.2	-78.5	2
-0.2	-78.4	1
-0.2	-32.9	3
-0.2	57.3	1
-0.1	32.6	1
-0.1	32.7	2
-0.1	57.3	1
-0.1	93.5	1
0.0	-158.0	1
0.0	-153.8	1
0.0	-153.7	7
0.0	-153.6	2
0.0	-150.7	4
0.0	-110.0	1
0.0	-84.6	8
0.0	-78.5	1
0.0	-78.0	2
0.0	-35.0	3
0.0	-25.0	1
0.0	-0.0	15
0.0	37.9	103
0.0	57.3	2
0.0	71.6	5
0.0	88.0	1
0.0	93.4	1
0.0	180.0	2
0.1	-84.6	1
0.1	-30.5	2
0.1	93.4	1
0.2	-33.7	1
0.2	34.9	1
0.2	57.3	2
0.3	-78.4	1
0.3	32.6	22
0.3	34.5	6
0.3	34.9	7
0.3	93.3	1
0.4	6.6	1
0.4	29.9	30
0.4	32.5	2
0.4	33.2	19
0.4	93.2	1
0.5	-150.9	1
0.5	57.3	2
0.5	93.0	1
0.6	127.9	1
0.7	-8.7	1
0.7	34.4	6
0.7	92.8	1
0.8	-89.6	1
0.8	92.7	1
0.9	-97.1	1
0.9	34.0	4
0.9	57.3	1
0.9	92.6	1
1.0	-151.0	1
1.0	-110.0	1
1.0	-34.9	1
1.0	32.0	235
1.0	57.3	1
1.1	-36.0	1
1.1	92.5	2
1.2	-64.8	6
1.2	57.3	2
1.2	103.5	85
1.2	103.8	48
1.3	-46.8	5
1.3	-35.1	1
1.3	103.5	1
1.3	103.7	67
1.3	103.8	2132
1.3	103.9	16
1.3	104.0	1
1.3	163.2	3
1.4	-35.3	1
1.4	72.5	1
1.4	103.7	8
1.4	103.8	2008
1.4	103.9	52
1.4	104.0	145
1.4	111.4	14
1.5	-151.2	1
1.5	-142.1	23
1.5	-75.6	4
1.5	57.3	1
1.5	92.3	2
1.5	103.7	2
1.5	103.8	3
1.6	-35.4	1
1.7	-35.6	1
1.7	-25.0	1
1.7	92.2	1
1.7	103.7	4
1.7	173.0	1
1.8	57.3	1
1.8	92.2	1
1.8	172.9	1
1.9	-35.7	1
2.0	-151.4	1
2.0	-110.0	1
2.0	-97.1	1
2.0	-84.6	18
2.0	-35.9	1
2.0	57.3	2
2.0	92.1	1
2.0	103.2	1
2.1	-84.6	6
2.2	92.0	1
2.3	81.1	1
2.4	-36.2	1
2.4	-13.6	1
2.4	10.0	17
2.4	57.7	1
2.4	91.9	1
2.4	102.5	4
2.5	84.0	1
2.5	102.8	200
2.6	9.8	19
2.6	57.9	1
2.6	91.9	1
2.6	101.7	78
2.7	-36.5	2
2.7	101.6	70
2.7	102.1	5
2.8	58.1	2
2.8	91.8	1
2.8	102.1	1
2.9	-36.7	1
2.9	-25.0	1
2.9	78.2	1
2.9	86.4	1
2.9	101.4	276
2.9	102.1	5
3.0	-152.0	3
3.0	-151.7	3
3.0	-149.7	1
3.0	-110.0	1
3.0	-76.5	3
3.0	10.1	6
3.0	10.2	3
3.0	10.3	2
3.0	91.8	2
3.0	101.4	1
3.0	101.7	4
3.0	101.8	5
3.0	101.9	5
3.0	102.3	1
3.0	131.1	4
3.0	131.8	3
3.1	-54.1	1
3.1	10.2	10
3.1	101.5	2
3.1	101.6	70
3.1	101.7	7
3.1	101.8	7
3.2	-37.0	2
3.2	58.4	2
3.2	91.7	1
3.2	101.4	1
3.2	101.6	6
3.2	101.7	6
3.2	101.8	1
3.2	113.4	26
3.2	113.5	44
3.3	101.6	16
3.3	101.8	15
3.4	11.5	12
3.4	11.8	151
3.4	91.7	1
3.4	101.8	5
3.4	115.3	1
3.5	-77.3	5
3.5	-76.5	1
3.5	-76.3	1
3.5	-73.4	2
3.5	11.5	52
3.6	58.8	1
3.6	103.5	6
3.7	58.8	1
3.7	63.8	1
3.7	91.4	1
3.8	-73.3	7
3.8	-25.8	1
3.8	11.5	175
3.8	101.4	71
3.9	11.5	66
3.9	72.9	1
3.9	91.3	1
3.9	101.5	2
3.9	103.4	6
3.9	103.5	3
4.0	-152.1	1
4.0	-110.0	1
4.0	-81.6	2
4.0	-38.0	3
4.0	59.2	1
4.0	101.4	4
4.1	-73.2	8
4.1	9.2	1
4.1	91.2	1
4.1	103.4	6
